ENP1: rounded = 5, raw = 5.000000, rounded_increase = 0.0, calc = ENP1 = 5 (raw 5.000000)
ENP233: rounded = 4996, raw = 4996.400000, rounded_increase = 0, calc = [4996 + (5000.0 - 4996) x 10.00%]
ENP234: rounded = 4996, raw = 4996.400000, rounded_increase = 0, calc = [4996 + (5000.0 - 4996) x 10.00%]
ENP235: rounded = 4996, raw = 4996.400000, rounded_increase = 0, calc = [4996 + (5000.0 - 4996) x 10.00%]
ENP236: rounded = 4996, raw = 4996.400000, rounded_increase = 0, calc = [4996 + (5000.0 - 4996) x 10.00%]
ENP237: rounded = 4996, raw = 4996.400000, rounded_increase = 0, calc = [4996 + (5000.0 - 4996) x 10.00%]
ENP238: rounded = 4996, raw = 4996.400000, rounded_increase = 0, calc = [4996 + (5000.0 - 4996) x 10.00%]
ENP239: rounded = 4996, raw = 4996.400000, rounded_increase = 0, calc = [4996 + (5000.0 - 4996) x 10.00%]
ENP240: rounded = 4996, raw = 4996.400000, rounded_increase = 0, calc = [4996 + (5000.0 - 4996) x 10.00%]
ENP241: rounded = 4996, raw = 4996.400000, rounded_increase = 0, calc = [4996 + (5000.0 - 4996) x 10.00%]
ENP242: rounded = 4996, raw = 4996.400000, rounded_increase = 0, calc = [4996 + (5000.0 - 4996) x 10.00%]
ENP243: rounded = 4996, raw = 4996.400000, rounded_increase = 0, calc = [4996 + (5000.0 - 4996) x 10.00%]
ENP244: rounded = 4996, raw = 4996.400000, rounded_increase = 0, calc = [4996 + (5000.0 - 4996) x 10.00%]
ENP245: rounded = 4996, raw = 4996.400000, rounded_increase = 0, calc = [4996 + (5000.0 - 4996) x 10.00%]
ENP246: rounded = 4996, raw = 4996.400000, rounded_increase = 0, calc = [4996 + (5000.0 - 4996) x 10.00%]
ENP247: rounded = 4996, raw = 4996.400000, rounded_increase = 0, calc = [4996 + (5000.0 - 4996) x 10.00%]
ENP248: rounded = 4996, raw = 4996.400000, rounded_increase = 0, calc = [4996 + (5000.0 - 4996) x 10.00%]
ENP249: rounded = 4996, raw = 4996.400000, rounded_increase = 0, calc = [4996 + (5000.0 - 4996) x 10.00%]
ENP250: rounded = 4996, raw = 4996.400000, rounded_increase = 0, calc = [4996 + (5000.0 - 4996) x 10.00%]
ENP251: rounded = 4996, raw = 4996.400000, rounded_increase = 0, calc = [4996 + (5000.0 - 4996) x 10.00%]
ENP252: rounded = 4996, raw = 4996.400000, rounded_increase = 0, calc = [4996 + (5000.0 - 4996) x 10.00%]
ENP253: rounded = 4996, raw = 4996.400000, rounded_increase = 0, calc = [4996 + (5000.0 - 4996) x 10.00%]
ENP254: rounded = 4996, raw = 4996.400000, rounded_increase = 0, calc = [4996 + (5000.0 - 4996) x 10.00%]
ENP255: rounded = 4996, raw = 4996.400000, rounded_increase = 0, calc = [4996 + (5000.0 - 4996) x 10.00%]
ENP256: rounded = 4996, raw = 4996.400000, rounded_increase = 0, calc = [4996 + (5000.0 - 4996) x 10.00%]
ENP257: rounded = 4996, raw = 4996.400000, rounded_increase = 0, calc = [4996 + (5000.0 - 4996) x 10.00%]
ENP258: rounded = 4996, raw = 4996.400000, rounded_increase = 0, calc = [4996 + (5000.0 - 4996) x 10.00%]
ENP259: rounded = 4996, raw = 4996.400000, rounded_increase = 0, calc = [4996 + (5000.0 - 4996) x 10.00%]
ENP260: rounded = 4996, raw = 4996.400000, rounded_increase = 0, calc = [4996 + (5000.0 - 4996) x 10.00%]
ENP261: rounded = 4996, raw = 4996.400000, rounded_increase = 0, calc = [4996 + (5000.0 - 4996) x 10.00%]
ENP262: rounded = 4996, raw = 4996.400000, rounded_increase = 0, calc = [4996 + (5000.0 - 4996) x 10.00%]
ENP263: rounded = 4996, raw = 4996.400000, rounded_increase = 0, calc = [4996 + (5000.0 - 4996) x 10.00%]
ENP264: rounded = 4996, raw = 4996.400000, rounded_increase = 0, calc = [4996 + (5000.0 - 4996) x 10.00%]
ENP265: rounded = 4996, raw = 4996.400000, rounded_increase = 0, calc = [4996 + (5000.0 - 4996) x 10.00%]
ENP266: rounded = 4996, raw = 4996.400000, rounded_increase = 0, calc = [4996 + (5000.0 - 4996) x 10.00%]
ENP267: rounded = 4996, raw = 4996.400000, rounded_increase = 0, calc = [4996 + (5000.0 - 4996) x 10.00%]
ENP268: rounded = 4996, raw = 4996.400000, rounded_increase = 0, calc = [4996 + (5000.0 - 4996) x 10.00%]
ENP269: rounded = 4996, raw = 4996.400000, rounded_increase = 0, calc = [4996 + (5000.0 - 4996) x 10.00%]
ENP270: rounded = 4996, raw = 4996.400000, rounded_increase = 0, calc = [4996 + (5000.0 - 4996) x 10.00%]
ENP271: rounded = 4996, raw = 4996.400000, rounded_increase = 0, calc = [4996 + (5000.0 - 4996) x 10.00%]
ENP272: rounded = 4996, raw = 4996.400000, rounded_increase = 0, calc = [4996 + (5000.0 - 4996) x 10.00%]
ENP273: rounded = 4996, raw = 4996.400000, rounded_increase = 0, calc = [4996 + (5000.0 - 4996) x 10.00%]
ENP274: rounded = 4996, raw = 4996.400000, rounded_increase = 0, calc = [4996 + (5000.0 - 4996) x 10.00%]
ENP275: rounded = 4996, raw = 4996.400000, rounded_increase = 0, calc = [4996 + (5000.0 - 4996) x 10.00%]
ENP276: rounded = 4996, raw = 4996.400000, rounded_increase = 0, calc = [4996 + (5000.0 - 4996) x 10.00%]
ENP277: rounded = 4996, raw = 4996.400000, rounded_increase = 0, calc = [4996 + (5000.0 - 4996) x 10.00%]
ENP278: rounded = 4996, raw = 4996.400000, rounded_increase = 0, calc = [4996 + (5000.0 - 4996) x 10.00%]
ENP279: rounded = 4996, raw = 4996.400000, rounded_increase = 0, calc = [4996 + (5000.0 - 4996) x 10.00%]
ENP280: rounded = 4996, raw = 4996.400000, rounded_increase = 0, calc = [4996 + (5000.0 - 4996) x 10.00%]
ENP281: rounded = 4996, raw = 4996.400000, rounded_increase = 0, calc = [4996 + (5000.0 - 4996) x 10.00%]
ENP282: rounded = 4996, raw = 4996.400000, rounded_increase = 0, calc = [4996 + (5000.0 - 4996) x 10.00%]
ENP283: rounded = 4996, raw = 4996.400000, rounded_increase = 0, calc = [4996 + (5000.0 - 4996) x 10.00%]
ENP284: rounded = 4996, raw = 4996.400000, rounded_increase = 0, calc = [4996 + (5000.0 - 4996) x 10.00%]
ENP285: rounded = 4996, raw = 4996.400000, rounded_increase = 0, calc = [4996 + (5000.0 - 4996) x 10.00%]
ENP286: rounded = 4996, raw = 4996.400000, rounded_increase = 0, calc = [4996 + (5000.0 - 4996) x 10.00%]
ENP287: rounded = 4996, raw = 4996.400000, rounded_increase = 0, calc = [4996 + (5000.0 - 4996) x 10.00%]
ENP288: rounded = 4996, raw = 4996.400000, rounded_increase = 0, calc = [4996 + (5000.0 - 4996) x 10.00%]
ENP289: rounded = 4996, raw = 4996.400000, rounded_increase = 0, calc = [4996 + (5000.0 - 4996) x 10.00%]
ENP290: rounded = 4996, raw = 4996.400000, rounded_increase = 0, calc = [4996 + (5000.0 - 4996) x 10.00%]
ENP291: rounded = 4996, raw = 4996.400000, rounded_increase = 0, calc = [4996 + (5000.0 - 4996) x 10.00%]
ENP292: rounded = 4996, raw = 4996.400000, rounded_increase = 0, calc = [4996 + (5000.0 - 4996) x 10.00%]
ENP293: rounded = 4996, raw = 4996.400000, rounded_increase = 0, calc = [4996 + (5000.0 - 4996) x 10.00%]
ENP294: rounded = 4996, raw = 4996.400000, rounded_increase = 0, calc = [4996 + (5000.0 - 4996) x 10.00%]
ENP295: rounded = 4996, raw = 4996.400000, rounded_increase = 0, calc = [4996 + (5000.0 - 4996) x 10.00%]
ENP296: rounded = 4996, raw = 4996.400000, rounded_increase = 0, calc = [4996 + (5000.0 - 4996) x 10.00%]
ENP297: rounded = 4996, raw = 4996.400000, rounded_increase = 0, calc = [4996 + (5000.0 - 4996) x 10.00%]
ENP298: rounded = 4996, raw = 4996.400000, rounded_increase = 0, calc = [4996 + (5000.0 - 4996) x 10.00%]
ENP299: rounded = 4996, raw = 4996.400000, rounded_increase = 0, calc = [4996 + (5000.0 - 4996) x 10.00%]
ENP300: rounded = 4996, raw = 4996.400000, rounded_increase = 0, calc = [4996 + (5000.0 - 4996) x 10.00%]
ENP301: rounded = 4996, raw = 4996.400000, rounded_increase = 0, calc = [4996 + (5000.0 - 4996) x 10.00%]
ENP302: rounded = 4996, raw = 4996.400000, rounded_increase = 0, calc = [4996 + (5000.0 - 4996) x 10.00%]
ENP303: rounded = 4996, raw = 4996.400000, rounded_increase = 0, calc = [4996 + (5000.0 - 4996) x 10.00%]
ENP304: rounded = 4996, raw = 4996.400000, rounded_increase = 0, calc = [4996 + (5000.0 - 4996) x 10.00%]
ENP305: rounded = 4996, raw = 4996.400000, rounded_increase = 0, calc = [4996 + (5000.0 - 4996) x 10.00%]
ENP306: rounded = 4996, raw = 4996.400000, rounded_increase = 0, calc = [4996 + (5000.0 - 4996) x 10.00%]
ENP307: rounded = 4996, raw = 4996.400000, rounded_increase = 0, calc = [4996 + (5000.0 - 4996) x 10.00%]
ENP308: rounded = 4996, raw = 4996.400000, rounded_increase = 0, calc = [4996 + (5000.0 - 4996) x 10.00%]
ENP309: rounded = 4996, raw = 4996.400000, rounded_increase = 0, calc = [4996 + (5000.0 - 4996) x 10.00%]
ENP310: rounded = 4996, raw = 4996.400000, rounded_increase = 0, calc = [4996 + (5000.0 - 4996) x 10.00%]
ENP311: rounded = 4996, raw = 4996.400000, rounded_increase = 0, calc = [4996 + (5000.0 - 4996) x 10.00%]
ENP312: rounded = 4996, raw = 4996.400000, rounded_increase = 0, calc = [4996 + (5000.0 - 4996) x 10.00%]
ENP313: rounded = 4996, raw = 4996.400000, rounded_increase = 0, calc = [4996 + (5000.0 - 4996) x 10.00%]
ENP314: rounded = 4996, raw = 4996.400000, rounded_increase = 0, calc = [4996 + (5000.0 - 4996) x 10.00%]
ENP315: rounded = 4996, raw = 4996.400000, rounded_increase = 0, calc = [4996 + (5000.0 - 4996) x 10.00%]
ENP316: rounded = 4996, raw = 4996.400000, rounded_increase = 0, calc = [4996 + (5000.0 - 4996) x 10.00%]
ENP317: rounded = 4996, raw = 4996.400000, rounded_increase = 0, calc = [4996 + (5000.0 - 4996) x 10.00%]
ENP318: rounded = 4996, raw = 4996.400000, rounded_increase = 0, calc = [4996 + (5000.0 - 4996) x 10.00%]
ENP319: rounded = 4996, raw = 4996.400000, rounded_increase = 0, calc = [4996 + (5000.0 - 4996) x 10.00%]
ENP320: rounded = 4996, raw = 4996.400000, rounded_increase = 0, calc = [4996 + (5000.0 - 4996) x 10.00%]
ENP321: rounded = 4996, raw = 4996.400000, rounded_increase = 0, calc = [4996 + (5000.0 - 4996) x 10.00%]
ENP322: rounded = 4996, raw = 4996.400000, rounded_increase = 0, calc = [4996 + (5000.0 - 4996) x 10.00%]
ENP323: rounded = 4996, raw = 4996.400000, rounded_increase = 0, calc = [4996 + (5000.0 - 4996) x 10.00%]
ENP324: rounded = 4996, raw = 4996.400000, rounded_increase = 0, calc = [4996 + (5000.0 - 4996) x 10.00%]
ENP325: rounded = 4996, raw = 4996.400000, rounded_increase = 0, calc = [4996 + (5000.0 - 4996) x 10.00%]
ENP326: rounded = 4996, raw = 4996.400000, rounded_increase = 0, calc = [4996 + (5000.0 - 4996) x 10.00%]
ENP327: rounded = 4996, raw = 4996.400000, rounded_increase = 0, calc = [4996 + (5000.0 - 4996) x 10.00%]
ENP328: rounded = 4996, raw = 4996.400000, rounded_increase = 0, calc = [4996 + (5000.0 - 4996) x 10.00%]
ENP329: rounded = 4996, raw = 4996.400000, rounded_increase = 0, calc = [4996 + (5000.0 - 4996) x 10.00%]
ENP330: rounded = 4996, raw = 4996.400000, rounded_increase = 0, calc = [4996 + (5000.0 - 4996) x 10.00%]
ENP331: rounded = 4996, raw = 4996.400000, rounded_increase = 0, calc = [4996 + (5000.0 - 4996) x 10.00%]
ENP332: rounded = 4996, raw = 4996.400000, rounded_increase = 0, calc = [4996 + (5000.0 - 4996) x 10.00%]
ENP333: rounded = 4996, raw = 4996.400000, rounded_increase = 0, calc = [4996 + (5000.0 - 4996) x 10.00%]
ENP334: rounded = 4996, raw = 4996.400000, rounded_increase = 0, calc = [4996 + (5000.0 - 4996) x 10.00%]
ENP335: rounded = 4996, raw = 4996.400000, rounded_increase = 0, calc = [4996 + (5000.0 - 4996) x 10.00%]
ENP336: rounded = 4996, raw = 4996.400000, rounded_increase = 0, calc = [4996 + (5000.0 - 4996) x 10.00%]
ENP337: rounded = 4996, raw = 4996.400000, rounded_increase = 0, calc = [4996 + (5000.0 - 4996) x 10.00%]
ENP338: rounded = 4996, raw = 4996.400000, rounded_increase = 0, calc = [4996 + (5000.0 - 4996) x 10.00%]
ENP339: rounded = 4996, raw = 4996.400000, rounded_increase = 0, calc = [4996 + (5000.0 - 4996) x 10.00%]
ENP340: rounded = 4996, raw = 4996.400000, rounded_increase = 0, calc = [4996 + (5000.0 - 4996) x 10.00%]
ENP341: rounded = 4996, raw = 4996.400000, rounded_increase = 0, calc = [4996 + (5000.0 - 4996) x 10.00%]
ENP342: rounded = 4996, raw = 4996.400000, rounded_increase = 0, calc = [4996 + (5000.0 - 4996) x 10.00%]
ENP343: rounded = 4996, raw = 4996.400000, rounded_increase = 0, calc = [4996 + (5000.0 - 4996) x 10.00%]
ENP344: rounded = 4996, raw = 4996.400000, rounded_increase = 0, calc = [4996 + (5000.0 - 4996) x 10.00%]
ENP345: rounded = 4996, raw = 4996.400000, rounded_increase = 0, calc = [4996 + (5000.0 - 4996) x 10.00%]
ENP346: rounded = 4996, raw = 4996.400000, rounded_increase = 0, calc = [4996 + (5000.0 - 4996) x 10.00%]
ENP347: rounded = 4996, raw = 4996.400000, rounded_increase = 0, calc = [4996 + (5000.0 - 4996) x 10.00%]
ENP348: rounded = 4996, raw = 4996.400000, rounded_increase = 0, calc = [4996 + (5000.0 - 4996) x 10.00%]
ENP349: rounded = 4996, raw = 4996.400000, rounded_increase = 0, calc = [4996 + (5000.0 - 4996) x 10.00%]
ENP350: rounded = 4996, raw = 4996.400000, rounded_increase = 0, calc = [4996 + (5000.0 - 4996) x 10.00%]
ENP351: rounded = 4996, raw = 4996.400000, rounded_increase = 0, calc = [4996 + (5000.0 - 4996) x 10.00%]
ENP352: rounded = 4996, raw = 4996.400000, rounded_increase = 0, calc = [4996 + (5000.0 - 4996) x 10.00%]
ENP353: rounded = 4996, raw = 4996.400000, rounded_increase = 0, calc = [4996 + (5000.0 - 4996) x 10.00%]
ENP354: rounded = 4996, raw = 4996.400000, rounded_increase = 0, calc = [4996 + (5000.0 - 4996) x 10.00%]
ENP355: rounded = 4996, raw = 4996.400000, rounded_increase = 0, calc = [4996 + (5000.0 - 4996) x 10.00%]
ENP356: rounded = 4996, raw = 4996.400000, rounded_increase = 0, calc = [4996 + (5000.0 - 4996) x 10.00%]
ENP357: rounded = 4996, raw = 4996.400000, rounded_increase = 0, calc = [4996 + (5000.0 - 4996) x 10.00%]
ENP358: rounded = 4996, raw = 4996.400000, rounded_increase = 0, calc = [4996 + (5000.0 - 4996) x 10.00%]
ENP359: rounded = 4996, raw = 4996.400000, rounded_increase = 0, calc = [4996 + (5000.0 - 4996) x 10.00%]
ENP360: rounded = 4996, raw = 4996.400000, rounded_increase = 0, calc = [4996 + (5000.0 - 4996) x 10.00%]
ENP361: rounded = 4996, raw = 4996.400000, rounded_increase = 0, calc = [4996 + (5000.0 - 4996) x 10.00%]
ENP362: rounded = 4996, raw = 4996.400000, rounded_increase = 0, calc = [4996 + (5000.0 - 4996) x 10.00%]
ENP363: rounded = 4996, raw = 4996.400000, rounded_increase = 0, calc = [4996 + (5000.0 - 4996) x 10.00%]
ENP364: rounded = 4996, raw = 4996.400000, rounded_increase = 0, calc = [4996 + (5000.0 - 4996) x 10.00%]
ENP365: rounded = 4996, raw = 4996.400000, rounded_increase = 0, calc = [4996 + (5000.0 - 4996) x 10.00%]
ENP366: rounded = 4996, raw = 4996.400000, rounded_increase = 0, calc = [4996 + (5000.0 - 4996) x 10.00%]
ENP367: rounded = 4996, raw = 4996.400000, rounded_increase = 0, calc = [4996 + (5000.0 - 4996) x 10.00%]
ENP368: rounded = 4996, raw = 4996.400000, rounded_increase = 0, calc = [4996 + (5000.0 - 4996) x 10.00%]
ENP369: rounded = 4996, raw = 4996.400000, rounded_increase = 0, calc = [4996 + (5000.0 - 4996) x 10.00%]
ENP370: rounded = 4996, raw = 4996.400000, rounded_increase = 0, calc = [4996 + (5000.0 - 4996) x 10.00%]
ENP371: rounded = 4996, raw = 4996.400000, rounded_increase = 0, calc = [4996 + (5000.0 - 4996) x 10.00%]
ENP372: rounded = 4996, raw = 4996.400000, rounded_increase = 0, calc = [4996 + (5000.0 - 4996) x 10.00%]
ENP373: rounded = 4996, raw = 4996.400000, rounded_increase = 0, calc = [4996 + (5000.0 - 4996) x 10.00%]
ENP374: rounded = 4996, raw = 4996.400000, rounded_increase = 0, calc = [4996 + (5000.0 - 4996) x 10.00%]
ENP375: rounded = 4996, raw = 4996.400000, rounded_increase = 0, calc = [4996 + (5000.0 - 4996) x 10.00%]
ENP376: rounded = 4996, raw = 4996.400000, rounded_increase = 0, calc = [4996 + (5000.0 - 4996) x 10.00%]
ENP377: rounded = 4996, raw = 4996.400000, rounded_increase = 0, calc = [4996 + (5000.0 - 4996) x 10.00%]
ENP378: rounded = 4996, raw = 4996.400000, rounded_increase = 0, calc = [4996 + (5000.0 - 4996) x 10.00%]
ENP379: rounded = 4996, raw = 4996.400000, rounded_increase = 0, calc = [4996 + (5000.0 - 4996) x 10.00%]
ENP380: rounded = 4996, raw = 4996.400000, rounded_increase = 0, calc = [4996 + (5000.0 - 4996) x 10.00%]
ENP381: rounded = 4996, raw = 4996.400000, rounded_increase = 0, calc = [4996 + (5000.0 - 4996) x 10.00%]
ENP382: rounded = 4996, raw = 4996.400000, rounded_increase = 0, calc = [4996 + (5000.0 - 4996) x 10.00%]
ENP383: rounded = 4996, raw = 4996.400000, rounded_increase = 0, calc = [4996 + (5000.0 - 4996) x 10.00%]
ENP384: rounded = 4996, raw = 4996.400000, rounded_increase = 0, calc = [4996 + (5000.0 - 4996) x 10.00%]
ENP385: rounded = 4996, raw = 4996.400000, rounded_increase = 0, calc = [4996 + (5000.0 - 4996) x 10.00%]
ENP386: rounded = 4996, raw = 4996.400000, rounded_increase = 0, calc = [4996 + (5000.0 - 4996) x 10.00%]
ENP387: rounded = 4996, raw = 4996.400000, rounded_increase = 0, calc = [4996 + (5000.0 - 4996) x 10.00%]
ENP388: rounded = 4996, raw = 4996.400000, rounded_increase = 0, calc = [4996 + (5000.0 - 4996) x 10.00%]
ENP389: rounded = 4996, raw = 4996.400000, rounded_increase = 0, calc = [4996 + (5000.0 - 4996) x 10.00%]
ENP390: rounded = 4996, raw = 4996.400000, rounded_increase = 0, calc = [4996 + (5000.0 - 4996) x 10.00%]
ENP391: rounded = 4996, raw = 4996.400000, rounded_increase = 0, calc = [4996 + (5000.0 - 4996) x 10.00%]
ENP392: rounded = 4996, raw = 4996.400000, rounded_increase = 0, calc = [4996 + (5000.0 - 4996) x 10.00%]
ENP393: rounded = 4996, raw = 4996.400000, rounded_increase = 0, calc = [4996 + (5000.0 - 4996) x 10.00%]
ENP394: rounded = 4996, raw = 4996.400000, rounded_increase = 0, calc = [4996 + (5000.0 - 4996) x 10.00%]
ENP395: rounded = 4996, raw = 4996.400000, rounded_increase = 0, calc = [4996 + (5000.0 - 4996) x 10.00%]
ENP396: rounded = 4996, raw = 4996.400000, rounded_increase = 0, calc = [4996 + (5000.0 - 4996) x 10.00%]
ENP397: rounded = 4996, raw = 4996.400000, rounded_increase = 0, calc = [4996 + (5000.0 - 4996) x 10.00%]
ENP398: rounded = 4996, raw = 4996.400000, rounded_increase = 0, calc = [4996 + (5000.0 - 4996) x 10.00%]
ENP399: rounded = 4996, raw = 4996.400000, rounded_increase = 0, calc = [4996 + (5000.0 - 4996) x 10.00%]
ENP400: rounded = 4996, raw = 4996.400000, rounded_increase = 0, calc = [4996 + (5000.0 - 4996) x 10.00%]
ENP401: rounded = 4996, raw = 4996.400000, rounded_increase = 0, calc = [4996 + (5000.0 - 4996) x 10.00%]
ENP402: rounded = 4996, raw = 4996.400000, rounded_increase = 0, calc = [4996 + (5000.0 - 4996) x 10.00%]
ENP403: rounded = 4996, raw = 4996.400000, rounded_increase = 0, calc = [4996 + (5000.0 - 4996) x 10.00%]
ENP404: rounded = 4996, raw = 4996.400000, rounded_increase = 0, calc = [4996 + (5000.0 - 4996) x 10.00%]
ENP405: rounded = 4996, raw = 4996.400000, rounded_increase = 0, calc = [4996 + (5000.0 - 4996) x 10.00%]
ENP406: rounded = 4996, raw = 4996.400000, rounded_increase = 0, calc = [4996 + (5000.0 - 4996) x 10.00%]
ENP407: rounded = 4996, raw = 4996.400000, rounded_increase = 0, calc = [4996 + (5000.0 - 4996) x 10.00%]
ENP408: rounded = 4996, raw = 4996.400000, rounded_increase = 0, calc = [4996 + (5000.0 - 4996) x 10.00%]
ENP409: rounded = 4996, raw = 4996.400000, rounded_increase = 0, calc = [4996 + (5000.0 - 4996) x 10.00%]
ENP410: rounded = 4996, raw = 4996.400000, rounded_increase = 0, calc = [4996 + (5000.0 - 4996) x 10.00%]
ENP411: rounded = 4996, raw = 4996.400000, rounded_increase = 0, calc = [4996 + (5000.0 - 4996) x 10.00%]
ENP412: rounded = 4996, raw = 4996.400000, rounded_increase = 0, calc = [4996 + (5000.0 - 4996) x 10.00%]
ENP413: rounded = 4996, raw = 4996.400000, rounded_increase = 0, calc = [4996 + (5000.0 - 4996) x 10.00%]
ENP414: rounded = 4996, raw = 4996.400000, rounded_increase = 0, calc = [4996 + (5000.0 - 4996) x 10.00%]
ENP415: rounded = 4996, raw = 4996.400000, rounded_increase = 0, calc = [4996 + (5000.0 - 4996) x 10.00%]
ENP416: rounded = 4996, raw = 4996.400000, rounded_increase = 0, calc = [4996 + (5000.0 - 4996) x 10.00%]
ENP417: rounded = 4996, raw = 4996.400000, rounded_increase = 0, calc = [4996 + (5000.0 - 4996) x 10.00%]
ENP418: rounded = 4996, raw = 4996.400000, rounded_increase = 0, calc = [4996 + (5000.0 - 4996) x 10.00%]
ENP419: rounded = 4996, raw = 4996.400000, rounded_increase = 0, calc = [4996 + (5000.0 - 4996) x 10.00%]
ENP420: rounded = 4996, raw = 4996.400000, rounded_increase = 0, calc = [4996 + (5000.0 - 4996) x 10.00%]
ENP421: rounded = 4996, raw = 4996.400000, rounded_increase = 0, calc = [4996 + (5000.0 - 4996) x 10.00%]
ENP422: rounded = 4996, raw = 4996.400000, rounded_increase = 0, calc = [4996 + (5000.0 - 4996) x 10.00%]
ENP423: rounded = 4996, raw = 4996.400000, rounded_increase = 0, calc = [4996 + (5000.0 - 4996) x 10.00%]
ENP424: rounded = 4996, raw = 4996.400000, rounded_increase = 0, calc = [4996 + (5000.0 - 4996) x 10.00%]
ENP425: rounded = 4996, raw = 4996.400000, rounded_increase = 0, calc = [4996 + (5000.0 - 4996) x 10.00%]
ENP426: rounded = 4996, raw = 4996.400000, rounded_increase = 0, calc = [4996 + (5000.0 - 4996) x 10.00%]
ENP427: rounded = 4996, raw = 4996.400000, rounded_increase = 0, calc = [4996 + (5000.0 - 4996) x 10.00%]
ENP428: rounded = 4996, raw = 4996.400000, rounded_increase = 0, calc = [4996 + (5000.0 - 4996) x 10.00%]
ENP429: rounded = 4996, raw = 4996.400000, rounded_increase = 0, calc = [4996 + (5000.0 - 4996) x 10.00%]
ENP430: rounded = 4996, raw = 4996.400000, rounded_increase = 0, calc = [4996 + (5000.0 - 4996) x 10.00%]
ENP431: rounded = 4996, raw = 4996.400000, rounded_increase = 0, calc = [4996 + (5000.0 - 4996) x 10.00%]
ENP432: rounded = 4996, raw = 4996.400000, rounded_increase = 0, calc = [4996 + (5000.0 - 4996) x 10.00%]
ENP433: rounded = 4996, raw = 4996.400000, rounded_increase = 0, calc = [4996 + (5000.0 - 4996) x 10.00%]
ENP434: rounded = 4996, raw = 4996.400000, rounded_increase = 0, calc = [4996 + (5000.0 - 4996) x 10.00%]
ENP435: rounded = 4996, raw = 4996.400000, rounded_increase = 0, calc = [4996 + (5000.0 - 4996) x 10.00%]
ENP436: rounded = 4996, raw = 4996.400000, rounded_increase = 0, calc = [4996 + (5000.0 - 4996) x 10.00%]
ENP437: rounded = 4996, raw = 4996.400000, rounded_increase = 0, calc = [4996 + (5000.0 - 4996) x 10.00%]
ENP438: rounded = 4996, raw = 4996.400000, rounded_increase = 0, calc = [4996 + (5000.0 - 4996) x 10.00%]
ENP439: rounded = 4996, raw = 4996.400000, rounded_increase = 0, calc = [4996 + (5000.0 - 4996) x 10.00%]
ENP440: rounded = 4996, raw = 4996.400000, rounded_increase = 0, calc = [4996 + (5000.0 - 4996) x 10.00%]
ENP441: rounded = 4996, raw = 4996.400000, rounded_increase = 0, calc = [4996 + (5000.0 - 4996) x 10.00%]
ENP442: rounded = 4996, raw = 4996.400000, rounded_increase = 0, calc = [4996 + (5000.0 - 4996) x 10.00%]
ENP443: rounded = 4996, raw = 4996.400000, rounded_increase = 0, calc = [4996 + (5000.0 - 4996) x 10.00%]
ENP444: rounded = 4996, raw = 4996.400000, rounded_increase = 0, calc = [4996 + (5000.0 - 4996) x 10.00%]
ENP445: rounded = 4996, raw = 4996.400000, rounded_increase = 0, calc = [4996 + (5000.0 - 4996) x 10.00%]
ENP446: rounded = 4996, raw = 4996.400000, rounded_increase = 0, calc = [4996 + (5000.0 - 4996) x 10.00%]
ENP447: rounded = 4996, raw = 4996.400000, rounded_increase = 0, calc = [4996 + (5000.0 - 4996) x 10.00%]
ENP448: rounded = 4996, raw = 4996.400000, rounded_increase = 0, calc = [4996 + (5000.0 - 4996) x 10.00%]
ENP449: rounded = 4996, raw = 4996.400000, rounded_increase = 0, calc = [4996 + (5000.0 - 4996) x 10.00%]
ENP450: rounded = 4996, raw = 4996.400000, rounded_increase = 0, calc = [4996 + (5000.0 - 4996) x 10.00%]
ENP451: rounded = 4996, raw = 4996.400000, rounded_increase = 0, calc = [4996 + (5000.0 - 4996) x 10.00%]
ENP452: rounded = 4996, raw = 4996.400000, rounded_increase = 0, calc = [4996 + (5000.0 - 4996) x 10.00%]
ENP453: rounded = 4996, raw = 4996.400000, rounded_increase = 0, calc = [4996 + (5000.0 - 4996) x 10.00%]
ENP454: rounded = 4996, raw = 4996.400000, rounded_increase = 0, calc = [4996 + (5000.0 - 4996) x 10.00%]
ENP455: rounded = 4996, raw = 4996.400000, rounded_increase = 0, calc = [4996 + (5000.0 - 4996) x 10.00%]
ENP456: rounded = 4996, raw = 4996.400000, rounded_increase = 0, calc = [4996 + (5000.0 - 4996) x 10.00%]
ENP457: rounded = 4996, raw = 4996.400000, rounded_increase = 0, calc = [4996 + (5000.0 - 4996) x 10.00%]
ENP458: rounded = 4996, raw = 4996.400000, rounded_increase = 0, calc = [4996 + (5000.0 - 4996) x 10.00%]
ENP459: rounded = 4996, raw = 4996.400000, rounded_increase = 0, calc = [4996 + (5000.0 - 4996) x 10.00%]
ENP460: rounded = 4996, raw = 4996.400000, rounded_increase = 0, calc = [4996 + (5000.0 - 4996) x 10.00%]
ENP461: rounded = 4996, raw = 4996.400000, rounded_increase = 0, calc = [4996 + (5000.0 - 4996) x 10.00%]
ENP462: rounded = 4996, raw = 4996.400000, rounded_increase = 0, calc = [4996 + (5000.0 - 4996) x 10.00%]
ENP463: rounded = 4996, raw = 4996.400000, rounded_increase = 0, calc = [4996 + (5000.0 - 4996) x 10.00%]
ENP464: rounded = 4996, raw = 4996.400000, rounded_increase = 0, calc = [4996 + (5000.0 - 4996) x 10.00%]
